shop_date,offer_id,dev_name,regular_price,final_price,discount_vbucks,discount_pct,is_discounted,in_date,out_date,giftable,refundable,sort_priority,layout_id,layout_name,layout_rank,layout_display_type,tile_size,offer_tag,is_bundle,bundle_name,items_in_offer,item_kind,item_id,item_name,item_type,item_rarity,item_series,item_set,item_intro_chapter,item_intro_season,item_added
2026-09-04,v2:/e79885c58d56344589ba7bcf6acb436ea51e58e44839b856792d601a9719cae7,[VIRTUAL]1 x The Golden Spatula for 500 MtxCurrency,500,500,0,0.0,0,2026-09-04T00:00:00Z,2026-09-07T23:59:59.999Z,1,0,-3,SummerIceSpiceSpongebob,SpongeBob SquarePants,194,tileGrid,Size_1_x_1,,0,,1,br,Pickaxe_CountyFrog,The Golden Spatula,pickaxe,rare,,SpongeBob SquarePants,7,1,2025-12-20T00:00:00Z
2026-09-04,v2:/cdac5009805f62c717b6d38c6719b8f6f900bac1350fea135bd6cc8d5a00f534,"[VIRTUAL]1 x Medley, 1 x Aquatic Wings for -1 MtxCurrency",1200,1200,0,0.0,0,2026-09-04T00:00:00Z,2026-09-07T23:59:59.999Z,1,0,-4,EOSShop,Heatwave,193,tileGrid,Size_1_x_1,<highlight>AQUATIC WINGS</> flare out with eliminations!,0,,2,br,CID_A_455_Athena_Commando_F_SummerStride,Medley,outfit,rare,,Surf Watch,3,3,2022-07-18T12:38:54Z
2026-09-04,v2:/cdac5009805f62c717b6d38c6719b8f6f900bac1350fea135bd6cc8d5a00f534,"[VIRTUAL]1 x Medley, 1 x Aquatic Wings for -1 MtxCurrency",1200,1200,0,0.0,0,2026-09-04T00:00:00Z,2026-09-07T23:59:59.999Z,1,0,-4,EOSShop,Heatwave,193,tileGrid,Size_1_x_1,<highlight>AQUATIC WINGS</> flare out with eliminations!,0,,2,br,BID_A_044_SummerStride,Aquatic Wings,backpack,rare,,Surf Watch,3,3,2022-07-18T12:38:54Z
2026-09-04,v2:/051282d868250b6bd8cf3222ed35540224a0dbd2b6931f2d47a042c9d4b4b4aa,[VIRTUAL]1 x Harley's Boogie Bat for 500 MtxCurrency,500,500,0,0.0,0,2026-08-31T00:00:00Z,2026-09-06T23:59:59.999Z,1,0,-4,SummerBatman,Hot Bat Summer,192,tileGrid,Size_1_x_1,,0,,1,br,Pickaxe_HumorShale,Harley's Boogie Bat,pickaxe,dc,DC SERIES,Gotham City Summer,7,3,2026-07-16T08:00:00Z
2026-09-04,v2:/04fa16f7301172f8e0484a08737c1c99a8ef70dc9c4ce696ca4147859e0d2003,"[VIRTUAL]1 x K-BLUB Special, 1 x K-BLUB Special, 1 x K-BLUB Special for 800 MtxCurrency",800,800,0,0.0,0,2026-09-04T00:00:00Z,2026-09-07T23:59:59.999Z,1,0,-4,SummerIceSpiceSpongebob,SpongeBob SquarePants,194,tileGrid,Size_1_x_1,,0,,3,br,Backpack_GainSneeze_Mic,K-BLUB Special,backpack,rare,,SpongeBob SquarePants,7,3,2026-07-23T14:00:30Z
2026-09-04,v2:/04fa16f7301172f8e0484a08737c1c99a8ef70dc9c4ce696ca4147859e0d2003,"[VIRTUAL]1 x K-BLUB Special, 1 x K-BLUB Special, 1 x K-BLUB Special for 800 MtxCurrency",800,800,0,0.0,0,2026-09-04T00:00:00Z,2026-09-07T23:59:59.999Z,1,0,-4,SummerIceSpiceSpongebob,SpongeBob SquarePants,194,tileGrid,Size_1_x_1,,0,,3,br,Pickaxe_GainSneeze_Mic,K-BLUB Special,pickaxe,rare,,SpongeBob SquarePants,7,3,2026-07-23T14:00:30Z
2026-09-04,v2:/04fa16f7301172f8e0484a08737c1c99a8ef70dc9c4ce696ca4147859e0d2003,"[VIRTUAL]1 x K-BLUB Special, 1 x K-BLUB Special, 1 x K-BLUB Special for 800 MtxCurrency",800,800,0,0.0,0,2026-09-04T00:00:00Z,2026-09-07T23:59:59.999Z,1,0,-4,SummerIceSpiceSpongebob,SpongeBob SquarePants,194,tileGrid,Size_1_x_1,,0,,3,instrument,Sparks_GainSneeze_Mic,K-BLUB Special,mic,common,,,,,2026-07-23T14:00:30Z
2026-09-04,v2:/d69b22a8f29f0b1c803017744fa692b6bb2b23642edd8ae82260015b35790b62,[VIRTUAL]1 x Clash for 800 MtxCurrency,800,800,0,0.0,0,2026-09-04T00:00:00Z,2026-09-04T23:59:59.999Z,1,0,-1,BR090426,Full Flex,186,tileGrid,Size_1_x_1,,0,,1,br,CID_663_Athena_Commando_F_Frogman,Clash,outfit,uncommon,,Beacons,2,1,2020-01-15T09:35:51Z
2026-09-04,v2:/c1404566d00fb432f8be320d0f5844d3191ae829c82bf109a36225cc8e153f9d,[VIRTUAL]1 x Rumi's Sain-Geom for 500 MtxCurrency,500,500,0,0.0,0,2026-09-02T00:00:00Z,2026-09-06T23:59:59.999Z,1,0,-1,KPop1,KPop Demon Hunters,185,tileGrid,Size_1_x_1,,0,,1,br,Pickaxe_LoanFloat,Rumi's Sain-Geom,pickaxe,icon,Icon Series,KPop Demon Hunters,6,5,2025-10-02T08:00:00Z
2026-09-04,v2:/7da1e9a1762c293b9755954933b81a6a90863b24d9d04aabc1c70ff3faf59356,"[VIRTUAL]1 x Kai Cenat, 1 x Air Jordan 4 Retro OG 'Bred' for -1 MtxCurrency",1800,1800,0,0.0,0,2026-09-01T00:00:00Z,2026-09-04T23:59:59.999Z,1,0,-3,KaiCenatBundle,Kai Cenat,173,tileGrid,Size_1_x_1,,1,Kai Cenat,2,br,Character_EssayViewMyth,Kai Cenat,outfit,icon,Icon Series,Kai Cenat,6,5,2025-09-10T15:10:30Z
2026-09-04,v2:/7da1e9a1762c293b9755954933b81a6a90863b24d9d04aabc1c70ff3faf59356,"[VIRTUAL]1 x Kai Cenat, 1 x Air Jordan 4 Retro OG 'Bred' for -1 MtxCurrency",1800,1800,0,0.0,0,2026-09-01T00:00:00Z,2026-09-04T23:59:59.999Z,1,0,-3,KaiCenatBundle,Kai Cenat,173,tileGrid,Size_1_x_1,,1,Kai Cenat,2,br,Shoes_BalletChockOstrich,Air Jordan 4 Retro OG 'Bred',shoe,uncommon,,Jordan Shoes,6,5,2025-09-10T11:24:45Z
2026-09-04,v2:/b9237d9cd7c00cc7660ffb5e48fbb7ad55a0bc4989eafbb69a093865efb9295f,[VIRTUAL]1 x Crocs Classic Clog SpongeBob 'Patrick' for 1000 MtxCurrency,1000,1000,0,0.0,0,2026-09-04T00:00:00Z,2026-09-07T23:59:59.999Z,1,0,-1,SummerIceSpiceSpongebob,SpongeBob SquarePants,194,tileGrid,Size_1_x_1,,0,,1,br,Shoes_NiftyGrateBoil,Crocs Classic Clog SpongeBob 'Patrick',shoe,uncommon,,Crocs Shoes,7,1,2025-12-20T00:00:00Z
2026-09-04,v2:/a061e9619bb69442be67b956323f237c712e865b19e31dbbbe65e4ba9d573098,"[VIRTUAL]1 x The Batman Who Laughs, 1 x Robin's Perch, 1 x Death Metal Scythe, 1 x Wings of Madness for -1 MtxCurrency",3100,2200,900,0.2903,1,2026-09-04T00:00:00Z,2026-09-08T23:59:59.999Z,1,0,-1,DeathstrokemanLaugh,DC,191,tileGrid,Size_1_x_1,,1,The Batman Who Laughs Bundle,4,br,CID_A_219_Athena_Commando_M_Giggle_C2UK0,The Batman Who Laughs,outfit,dc,DC SERIES,Dark Multiverse,2,8,2021-10-22T16:37:22Z
2026-09-04,v2:/a061e9619bb69442be67b956323f237c712e865b19e31dbbbe65e4ba9d573098,"[VIRTUAL]1 x The Batman Who Laughs, 1 x Robin's Perch, 1 x Death Metal Scythe, 1 x Wings of Madness for -1 MtxCurrency",3100,2200,900,0.2903,1,2026-09-04T00:00:00Z,2026-09-08T23:59:59.999Z,1,0,-1,DeathstrokemanLaugh,DC,191,tileGrid,Size_1_x_1,,1,The Batman Who Laughs Bundle,4,br,BID_872_Giggle_LN5LR,Robin's Perch,backpack,dc,DC SERIES,Dark Multiverse,2,8,2021-10-22T16:37:22Z
2026-09-04,v2:/a061e9619bb69442be67b956323f237c712e865b19e31dbbbe65e4ba9d573098,"[VIRTUAL]1 x The Batman Who Laughs, 1 x Robin's Perch, 1 x Death Metal Scythe, 1 x Wings of Madness for -1 MtxCurrency",3100,2200,900,0.2903,1,2026-09-04T00:00:00Z,2026-09-08T23:59:59.999Z,1,0,-1,DeathstrokemanLaugh,DC,191,tileGrid,Size_1_x_1,,1,The Batman Who Laughs Bundle,4,br,Pickaxe_ID_687_GiggleMale_YCQ4S,Death Metal Scythe,pickaxe,dc,DC SERIES,Dark Multiverse,2,8,2021-10-22T16:37:22Z
