shop_date,offer_id,dev_name,regular_price,final_price,discount_vbucks,discount_pct,is_discounted,in_date,out_date,giftable,refundable,sort_priority,layout_id,layout_name,layout_rank,layout_display_type,tile_size,offer_tag,is_bundle,bundle_name,items_in_offer,item_kind,item_id,item_name,item_type,item_rarity,item_series,item_set,item_intro_chapter,item_intro_season,item_added
2026-09-03,v2:/051282d868250b6bd8cf3222ed35540224a0dbd2b6931f2d47a042c9d4b4b4aa,[VIRTUAL]1 x Harley's Boogie Bat for 500 MtxCurrency,500,500,0,0.0,0,2026-08-31T00:00:00Z,2026-09-06T23:59:59.999Z,1,0,-4,SummerBatman,Hot Bat Summer,192,tileGrid,Size_1_x_1,,0,,1,br,Pickaxe_HumorShale,Harley's Boogie Bat,pickaxe,dc,DC SERIES,Gotham City Summer,7,3,2026-07-16T08:00:00Z
2026-09-03,v2:/7da1e9a1762c293b9755954933b81a6a90863b24d9d04aabc1c70ff3faf59356,"[VIRTUAL]1 x Kai Cenat, 1 x Air Jordan 4 Retro OG 'Bred' for -1 MtxCurrency",1800,1800,0,0.0,0,2026-09-01T00:00:00Z,2026-09-04T23:59:59.999Z,1,0,-3,KaiCenatBundle,Kai Cenat,180,tileGrid,Size_1_x_1,,1,Kai Cenat,2,br,Character_EssayViewMyth,Kai Cenat,outfit,icon,Icon Series,Kai Cenat,6,5,2025-09-10T15:10:30Z
2026-09-03,v2:/7da1e9a1762c293b9755954933b81a6a90863b24d9d04aabc1c70ff3faf59356,"[VIRTUAL]1 x Kai Cenat, 1 x Air Jordan 4 Retro OG 'Bred' for -1 MtxCurrency",1800,1800,0,0.0,0,2026-09-01T00:00:00Z,2026-09-04T23:59:59.999Z,1,0,-3,KaiCenatBundle,Kai Cenat,180,tileGrid,Size_1_x_1,,1,Kai Cenat,2,br,Shoes_BalletChockOstrich,Air Jordan 4 Retro OG 'Bred',shoe,uncommon,,Jordan Shoes,6,5,2025-09-10T11:24:45Z
2026-09-03,v2:/c1404566d00fb432f8be320d0f5844d3191ae829c82bf109a36225cc8e153f9d,[VIRTUAL]1 x Rumi's Sain-Geom for 500 MtxCurrency,500,500,0,0.0,0,2026-09-02T00:00:00Z,2026-09-06T23:59:59.999Z,1,0,-1,KPop1,KPop Demon Hunters,195,tileGrid,Size_1_x_1,,0,,1,br,Pickaxe_LoanFloat,Rumi's Sain-Geom,pickaxe,icon,Icon Series,KPop Demon Hunters,6,5,2025-10-02T08:00:00Z
2026-09-03,v2:/c17dbf68a2c1a13250b42bf68f8ac41e334c3917de7dcd68ea8703cdc8abb850,[VIRTUAL]1 x Clutch Axe for 800 MtxCurrency,800,800,0,0.0,0,2026-09-01T00:00:00Z,2026-09-03T23:59:59.999Z,1,0,-3,SzamanfnLockerBundle,Szamanfn's Locker,179,tileGrid,Size_1_x_1,,0,,1,br,Pickaxe_ID_081_StreetRacerCobra,Clutch Axe,pickaxe,rare,,Cobra Crew,1,5,2019-11-20T12:50:56Z
2026-09-03,v2:/71842c864625b48146ac5f0e2c76f14322cd47f32331499d99bba8feac01a080,[VIRTUAL]1 x TBD (SID_Placeholder_910) for 500 MtxCurrency,500,500,0,0.0,0,2026-08-28T00:00:00Z,2026-09-03T23:59:59.999Z,1,0,-3,JT090126,Jam Tracks,182,tileGrid,Size_1_x_1,,0,,1,track,sid_placeholder_910,Spend Dat,,,,,,,2026-08-25T14:09:56Z
2026-09-03,v2:/c5f15bf11f2fd6f2f1083deadbe11199cbd08ed619a4f281b542bba1fd28b3c2,[VIRTUAL]1 x Seven Nation Army for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-17T23:59:59.999Z,1,0,-2,JT090126,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_36,Seven Nation Army,,,,,,,2023-12-09T15:00:00Z
2026-09-03,v2:/d93fbede6864926e4770d7e781a68cfc787f0677a5f32ec5f71fc5d81c77049e,"[VIRTUAL]1 x Summer Snapper, 1 x Carnation of Carnage for 800 MtxCurrency",800,800,0,0.0,0,2026-08-31T00:00:00Z,2026-09-06T23:59:59.999Z,1,0,-1,SummerBatman,Hot Bat Summer,192,tileGrid,Size_2_x_1,,0,,2,br,Backpack_CrimpPerfume,Summer Snapper,backpack,dc,DC SERIES,Gotham City Summer,7,3,2026-07-16T08:00:00Z
2026-09-03,v2:/d93fbede6864926e4770d7e781a68cfc787f0677a5f32ec5f71fc5d81c77049e,"[VIRTUAL]1 x Summer Snapper, 1 x Carnation of Carnage for 800 MtxCurrency",800,800,0,0.0,0,2026-08-31T00:00:00Z,2026-09-06T23:59:59.999Z,1,0,-1,SummerBatman,Hot Bat Summer,192,tileGrid,Size_2_x_1,,0,,2,br,Pickaxe_CrimpPerfume,Carnation of Carnage,pickaxe,dc,DC SERIES,Gotham City Summer,7,3,2026-07-16T08:00:00Z
2026-09-03,v2:/ab970fe3d4d3b8ab6965a6def2931d2afabc1cfcbad6835c37a00212c4a8cd39,[VIRTUAL]1 x Ain't No Rest For The Wicked for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-17T23:59:59.999Z,1,0,-67,JT090126,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_296,Ain't No Rest For The Wicked,,,,,,,2024-08-09T00:00:00Z
2026-09-03,v2:/b7e39f2ed4d93809e2fc520ee1cd8327112964fcb9c9824f189eeeba90c8b68a,"[VIRTUAL]1 x Safari, 1 x Gunny Sack for -1 MtxCurrency",1200,1200,0,0.0,0,2026-09-01T00:00:00Z,2026-09-07T23:59:59.999Z,1,0,-3,NS0901,No Sweat,187,tileGrid,Size_1_x_1,,0,,2,br,CID_802_Athena_Commando_F_HeartBreaker,Safari,outfit,rare,,Wildest West,2,3,2020-06-30T06:09:08Z
2026-09-03,v2:/b7e39f2ed4d93809e2fc520ee1cd8327112964fcb9c9824f189eeeba90c8b68a,"[VIRTUAL]1 x Safari, 1 x Gunny Sack for -1 MtxCurrency",1200,1200,0,0.0,0,2026-09-01T00:00:00Z,2026-09-07T23:59:59.999Z,1,0,-3,NS0901,No Sweat,187,tileGrid,Size_1_x_1,,0,,2,br,BID_555_HeartBreaker,Gunny Sack,backpack,rare,,Wildest West,2,3,2020-06-30T06:09:08Z
2026-09-03,v2:/fcf10926083d1beed958c3d0e751fa24b32a7733058b525457624b18fb71b8ef,[VIRTUAL]1 x Mira's Ramyeon for 300 MtxCurrency,300,300,0,0.0,0,2026-09-02T00:00:00Z,2026-09-06T23:59:59.999Z,1,0,-4,KPop1,KPop Demon Hunters,195,tileGrid,Size_1_x_1,,0,,1,br,Backpack_QuailWink,Mira's Ramyeon,backpack,icon,Icon Series,KPop Demon Hunters,6,5,2025-10-02T08:00:00Z
2026-09-03,v2:/f31799d62b93eaad25dbd4ff72036b7b47468ab6a23755fef8a72c123c63c963,[VIRTUAL]1 x Six String for 400 MtxCurrency,400,400,0,0.0,0,2026-09-01T00:00:00Z,2026-09-07T23:59:59.999Z,1,0,-2,,,,,Size_1_x_1,,0,,1,br,BID_034_RockerPunk,Six String,backpack,legendary,,Volume 11,1,3,2019-11-20T12:50:41Z
2026-09-03,v2:/f0159fb7f5e70f14b1fac143026ef787e897c3d9ea09e64e1ce507deb88ff673,[VIRTUAL]1 x TBD (SID_Placeholder_299) for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-17T23:59:59.999Z,1,0,-37,JT090126,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_299,I Write Sins Not Tragedies,,,,,,,2025-01-23T15:05:07Z
2026-09-03,v2:/51799bd08c583c683cc5e0315c8e084ed2ddfd6f06438159892096560ab9b177,[VIRTUAL]1 x 24K Magic for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-17T23:59:59.999Z,1,0,-78,JT090126,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_70,24K Magic,,,,,,,2024-06-28T00:00:00Z
2026-09-03,v2:/80bbcf7a4497294f0c0fc0ff64cbee1ee31a7fe29f687a73d90135beefceb3f1,[VIRTUAL]1 x Heathens for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-17T23:59:59.999Z,1,0,-70,JT090126,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_200,Heathens,,,,,,,2024-05-14T14:56:14Z
2026-09-03,v2:/70ddb85fe4340b95d91decfb79cbc540e7024d2b36161864db6df6c05c027ff0,[VIRTUAL]1 x Socks for 500 MtxCurrency,500,500,0,0.0,0,2026-09-02T00:00:00Z,2026-09-05T23:59:59.999Z,1,0,-1,VV090226,Max Vibes,194,tileGrid,Size_1_x_1,,0,,1,br,EID_Socks_XA9HM,Socks,emote,icon,Icon Series,,2,6,2021-05-28T00:00:00Z
2026-09-03,v2:/20aa56fd4151498523106f53a11581e5b45f2af75deada214e93aa879a333de4,[VIRTUAL]1 x Crocs Baya Glitter Platform Clog 'Pearl White' for 1000 MtxCurrency,1000,1000,0,0.0,0,2026-08-31T00:00:00Z,2026-09-06T23:59:59.999Z,1,0,-1,BR090326,Maximum Aura,188,tileGrid,Size_1_x_1,,0,,1,br,Shoes_TroveOnyxBlast,Crocs Baya Glitter Platform Clog 'Pearl White',shoe,uncommon,,Crocs Shoes,7,1,2026-01-10T00:21:38Z
2026-09-03,v2:/c7e064db154345c89496da95993c9cab729577c786381f4932d71b37bbb72345,[VIRTUAL]1 x TBD (SID_Placeholder_849) for 500 MtxCurrency,500,500,0,0.0,0,2026-08-28T00:00:00Z,2026-09-03T23:59:59.999Z,1,0,-1,JT090126,Jam Tracks,182,tileGrid,Size_1_x_1,,0,,1,track,sid_placeholder_849,Earrings,,,,,,,2026-06-30T14:31:13Z
2026-09-03,v2:/57b34d9d98ebc7b05fed2de89214a8701f8e8f6275723cef4cbe98f627116335,[VIRTUAL]1 x Underdome Megaphone for 800 MtxCurrency,800,800,0,0.0,0,2026-08-30T00:00:00Z,2026-09-05T23:59:59.999Z,1,0,-3,LilithPsychoBandit,Borderlands,184,tileGrid,Size_1_x_1,,0,,1,br,Pickaxe_GiraffeScallion,Underdome Megaphone,pickaxe,gaminglegends,Gaming Legends Series,Mayhem,6,4,2025-07-29T15:40:48Z
2026-09-03,v2:/f8c9bd2caa57c7f4ce17865f7cd5d0161d78ca38b154e5c133ea55329e02f62d,[VIRTUAL]1 x Bandicoot for 500 MtxCurrency,500,500,0,0.0,0,2026-08-29T00:00:00Z,2026-09-11T23:59:59.999Z,1,0,-2,CrashSpyro1,Crash Bandicoot & Spyro the Dragon,191,tileGrid,Size_1_x_1,,0,,1,br,Wrap_SpruceBark,Bandicoot,wrap,gaminglegends,Gaming Legends Series,Crash Bandicoot,7,4,2026-08-26T23:33:06Z
2026-09-03,v2:/8336fc26e92d89a1c946d7598c63c3c3bb395b3ed98de96aafadbfec89f4440a,[VIRTUAL]1 x Unsainted for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-17T23:59:59.999Z,1,0,-63,JT090126,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_266,Unsainted,,,,,,,2024-07-26T00:00:00Z
2026-09-03,v2:/d1fa13f85f38accd6d29edbfd2b805ac9c8fcc8d27a48062286a730a71681ead,[VIRTUAL]1 x TBD (SID_Placeholder_713) for 500 MtxCurrency,500,500,0,0.0,0,2026-08-28T00:00:00Z,2026-09-03T23:59:59.999Z,1,0,-3,JT090126,Jam Tracks,182,tileGrid,Size_1_x_1,,0,,1,track,sid_placeholder_713,One More Time,,,,,,,2025-12-16T00:00:00Z
2026-09-03,v2:/04fa8ddac4ba5fc7930aa0c90a453f75baa3d4f875afdb0b5d30be2fa294b338,"[VIRTUAL]1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank for -1 MtxCurrency",2400,2400,0,0.0,0,2026-08-26T00:00:00Z,2026-09-04T23:59:59.999Z,1,0,-1,Mercedes190E-2,Mercedes-Benz 190E Evo II,177,tileGrid,Size_3_x_1,,1,Mercedes-Benz 190E Evo II,7,car,CarBody_TrackSpice,Mercedes 190E Evo II,body,uncommon,,,,,2026-08-24T13:00:27Z
2026-09-03,v2:/04fa8ddac4ba5fc7930aa0c90a453f75baa3d4f875afdb0b5d30be2fa294b338,"[VIRTUAL]1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank for -1 MtxCurrency",2400,2400,0,0.0,0,2026-08-26T00:00:00Z,2026-09-04T23:59:59.999Z,1,0,-1,Mercedes190E-2,Mercedes-Benz 190E Evo II,177,tileGrid,Size_3_x_1,,1,Mercedes-Benz 190E Evo II,7,car,CarSkin_TrackSpice01,Matte Black,skin,common,,,,,2026-08-24T13:00:27Z
2026-09-03,v2:/04fa8ddac4ba5fc7930aa0c90a453f75baa3d4f875afdb0b5d30be2fa294b338,"[VIRTUAL]1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank for -1 MtxCurrency",2400,2400,0,0.0,0,2026-08-26T00:00:00Z,2026-09-04T23:59:59.999Z,1,0,-1,Mercedes190E-2,Mercedes-Benz 190E Evo II,177,tileGrid,Size_3_x_1,,1,Mercedes-Benz 190E Evo II,7,car,CarSkin_TrackSpice02,Time Trial,skin,common,,,,,2026-08-24T13:00:27Z
2026-09-03,v2:/04fa8ddac4ba5fc7930aa0c90a453f75baa3d4f875afdb0b5d30be2fa294b338,"[VIRTUAL]1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank for -1 MtxCurrency",2400,2400,0,0.0,0,2026-08-26T00:00:00Z,2026-09-04T23:59:59.999Z,1,0,-1,Mercedes190E-2,Mercedes-Benz 190E Evo II,177,tileGrid,Size_3_x_1,,1,Mercedes-Benz 190E Evo II,7,car,CarSkin_TrackSpice03,Buffy-Sugo Track,skin,common,,,,,2026-08-24T13:00:27Z
2026-09-03,v2:/04fa8ddac4ba5fc7930aa0c90a453f75baa3d4f875afdb0b5d30be2fa294b338,"[VIRTUAL]1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank for -1 MtxCurrency",2400,2400,0,0.0,0,2026-08-26T00:00:00Z,2026-09-04T23:59:59.999Z,1,0,-1,Mercedes190E-2,Mercedes-Benz 190E Evo II,177,tileGrid,Size_3_x_1,,1,Mercedes-Benz 190E Evo II,7,car,CarSkin_TrackSpice04,Llama Lap,skin,common,,,,,2026-08-24T13:00:27Z
2026-09-03,v2:/04fa8ddac4ba5fc7930aa0c90a453f75baa3d4f875afdb0b5d30be2fa294b338,"[VIRTUAL]1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank for -1 MtxCurrency",2400,2400,0,0.0,0,2026-08-26T00:00:00Z,2026-09-04T23:59:59.999Z,1,0,-1,Mercedes190E-2,Mercedes-Benz 190E Evo II,177,tileGrid,Size_3_x_1,,1,Mercedes-Benz 190E Evo II,7,car,Wheel_TrackSpice01,Mercedes-Benz 190E Evo II,wheel,uncommon,,,,,2026-08-24T13:00:27Z
2026-09-03,v2:/04fa8ddac4ba5fc7930aa0c90a453f75baa3d4f875afdb0b5d30be2fa294b338,"[VIRTUAL]1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank, 1 x Blank for -1 MtxCurrency",2400,2400,0,0.0,0,2026-08-26T00:00:00Z,2026-09-04T23:59:59.999Z,1,0,-1,Mercedes190E-2,Mercedes-Benz 190E Evo II,177,tileGrid,Size_3_x_1,,1,Mercedes-Benz 190E Evo II,7,car,Wheel_TrackSpice02,Mercedes-Benz 190E Evo II Redux,wheel,uncommon,,,,,2026-08-24T13:00:27Z
2026-09-03,v2:/3f7c3e35eb1cceb60aa41bfdb1a2bf0cc3198c9de0bcce3e91ead735e06af5b5,"[VIRTUAL]1 x John Rambo, 1 x Rambo's Quiver, 1 x Gunship, 1 x Rambo's Combat Knife, 1 x Prepare for Battle, 1 x Rambo's War for -1 MtxCurrency",3800,2200,1600,0.4211,1,2026-09-01T00:00:00Z,2026-09-05T23:59:59.999Z,1,0,-2,Rambo,Rambo,185,tileGrid,Size_3_x_1,,1,Rambo Bundle,6,br,Character_RaisinHunt_Rag,John Rambo,outfit,epic,,Rambo,7,3,2026-06-18T13:01:07Z
