shop_date,offer_id,dev_name,regular_price,final_price,discount_vbucks,discount_pct,is_discounted,in_date,out_date,giftable,refundable,sort_priority,layout_id,layout_name,layout_rank,layout_display_type,tile_size,offer_tag,is_bundle,bundle_name,items_in_offer,item_kind,item_id,item_name,item_type,item_rarity,item_series,item_set,item_intro_chapter,item_intro_season,item_added
2026-09-13,v2:/dd65acee4a1f07ec2f9cd4c4482f60a2b24fd50d993fd8e3529285c8d7999426,[VIRTUAL]1 x GEEK TIMË for 500 MtxCurrency,500,500,0,0.0,0,2026-09-10T00:00:00Z,2026-09-13T23:59:59.999Z,1,0,-3,VV091326,Party Moves,193,tileGrid,Size_1_x_1,,0,,1,br,EID_NerdStomp,GEEK TIMË,emote,icon,Icon Series,,6,2,2025-04-11T00:00:00Z
2026-09-13,v2:/60ece53527cad7d525c9ca570562d47669b031ca5addf1e684c44aaa16b66f5d,[VIRTUAL]1 x Travel Tokki Model for 400 MtxCurrency,400,400,0,0.0,0,2026-09-12T00:00:00Z,2026-09-16T23:59:59.999Z,1,0,-2,Overwatch,Overwatch,195,tileGrid,Size_1_x_1,,0,,1,br,Backpack_SkiffGrind,Travel Tokki Model,backpack,gaminglegends,Gaming Legends Series,Overwatch,7,2,2026-05-14T09:00:00Z
2026-09-13,v2:/ec89975791cdf79b62772577887bdc7e7b23ea19f5568d7cae212967aed654ec,[VIRTUAL]1 x TBD (SID_Placeholder_538) for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-64,JT091326,Jam Tracks,185,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_538,Juno,,,,,,,2025-04-08T08:40:23Z
2026-09-13,v2:/32859cb7cf4dbe274e14268919d1822a86af7dc182e3c96e6e7d97c63e211fa6,"[VIRTUAL]1 x Mercy's Valkyrie Wings, 1 x Mercy's Valkyrie Wings for 800 MtxCurrency",800,800,0,0.0,0,2026-09-12T00:00:00Z,2026-09-16T23:59:59.999Z,1,0,-3,Overwatch,Overwatch,195,tileGrid,Size_1_x_1,,0,,2,br,Backpack_TrackWaver,Mercy's Valkyrie Wings,backpack,gaminglegends,Gaming Legends Series,Overwatch,7,2,2026-05-14T09:00:00Z
2026-09-13,v2:/32859cb7cf4dbe274e14268919d1822a86af7dc182e3c96e6e7d97c63e211fa6,"[VIRTUAL]1 x Mercy's Valkyrie Wings, 1 x Mercy's Valkyrie Wings for 800 MtxCurrency",800,800,0,0.0,0,2026-09-12T00:00:00Z,2026-09-16T23:59:59.999Z,1,0,-3,Overwatch,Overwatch,195,tileGrid,Size_1_x_1,,0,,2,br,Glider_TrackWaver,Mercy's Valkyrie Wings,glider,gaminglegends,Gaming Legends Series,Overwatch,7,2,2026-05-14T09:00:00Z
2026-09-13,v2:/aa1b837cab30296ba96bd31e851de9c55f9f0ceb4c410b213cce8574fc309342,[VIRTUAL]1 x DÁKITI for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-66,JT091326,Jam Tracks,185,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_140,DÁKITI,,,,,,,2024-06-28T00:00:00Z
2026-09-13,v2:/4c2a3f5d6776c95e0f4addb56b0b39649c9b71b329562620ff3919508a2d45a5,"[VIRTUAL]1 x Revolver, 1 x The Number, 1 x Power GT, 1 x Slipstream Edge, 1 x Cruise Caliber, 1 x Solid Gold for -1 MtxCurrency",1500,1500,0,0.0,0,2026-09-09T00:00:00Z,2026-09-15T23:59:59.999Z,1,0,-1,Revolver,Revolver,178,tileGrid,Size_3_x_1,Decals in this bundle are restricted to the Revolver car body.,1,Revolver,6,car,CarBody_Zuse,Revolver,body,epic,,,,,2025-02-21T12:16:05Z
2026-09-13,v2:/4c2a3f5d6776c95e0f4addb56b0b39649c9b71b329562620ff3919508a2d45a5,"[VIRTUAL]1 x Revolver, 1 x The Number, 1 x Power GT, 1 x Slipstream Edge, 1 x Cruise Caliber, 1 x Solid Gold for -1 MtxCurrency",1500,1500,0,0.0,0,2026-09-09T00:00:00Z,2026-09-15T23:59:59.999Z,1,0,-1,Revolver,Revolver,178,tileGrid,Size_3_x_1,Decals in this bundle are restricted to the Revolver car body.,1,Revolver,6,car,CarSkin_Zuse1,The Number,skin,common,,,,,2025-02-21T12:16:05Z
2026-09-13,v2:/4c2a3f5d6776c95e0f4addb56b0b39649c9b71b329562620ff3919508a2d45a5,"[VIRTUAL]1 x Revolver, 1 x The Number, 1 x Power GT, 1 x Slipstream Edge, 1 x Cruise Caliber, 1 x Solid Gold for -1 MtxCurrency",1500,1500,0,0.0,0,2026-09-09T00:00:00Z,2026-09-15T23:59:59.999Z,1,0,-1,Revolver,Revolver,178,tileGrid,Size_3_x_1,Decals in this bundle are restricted to the Revolver car body.,1,Revolver,6,car,CarSkin_Zuse2,Power GT,skin,common,,,,,2025-02-21T12:16:05Z
2026-09-13,v2:/4c2a3f5d6776c95e0f4addb56b0b39649c9b71b329562620ff3919508a2d45a5,"[VIRTUAL]1 x Revolver, 1 x The Number, 1 x Power GT, 1 x Slipstream Edge, 1 x Cruise Caliber, 1 x Solid Gold for -1 MtxCurrency",1500,1500,0,0.0,0,2026-09-09T00:00:00Z,2026-09-15T23:59:59.999Z,1,0,-1,Revolver,Revolver,178,tileGrid,Size_3_x_1,Decals in this bundle are restricted to the Revolver car body.,1,Revolver,6,car,CarSkin_Zuse3,Slipstream Edge,skin,common,,,,,2025-02-21T12:16:05Z
