shop_date,offer_id,dev_name,regular_price,final_price,discount_vbucks,discount_pct,is_discounted,in_date,out_date,giftable,refundable,sort_priority,layout_id,layout_name,layout_rank,layout_display_type,tile_size,offer_tag,is_bundle,bundle_name,items_in_offer,item_kind,item_id,item_name,item_type,item_rarity,item_series,item_set,item_intro_chapter,item_intro_season,item_added
2026-09-18,v2:/f082fabdb3348c2d8c4f347a6113698180fe91cff4116920ca0c0b99a01f377f,[VIRTUAL]1 x Ones N Twos for 500 MtxCurrency,500,500,0,0.0,0,2026-09-16T00:00:00Z,2026-09-18T23:59:59.999Z,1,0,-3,Shaq,Shaq,179,tileGrid,Size_1_x_1,,0,,1,br,EID_WarmShade,Ones N Twos,emote,icon,Icon Series,Shaquille O'Neal,5,4,2024-10-03T14:29:29Z
2026-09-18,v2:/0825ee2d879ee64ce2a7e363b8b87204b69601912173517a957cc36b3e8fa6a6,[VIRTUAL]1 x Poker Face for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-40,JT0918261,Jam Tracks,180,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_78,Poker Face,,,,,,,2024-02-22T10:58:10Z
2026-09-18,v2:/b98b4e4ee70368c3844c1089deb6016274ff32f3abf7b84e744059d16b164359,[VIRTUAL]1 x TBD (SID_Placeholder_712) for 500 MtxCurrency,500,500,0,0.0,0,2026-09-18T00:00:00Z,2026-09-24T23:59:59.999Z,1,0,-4,JT0918261,Jam Tracks,180,tileGrid,Size_1_x_1,,0,,1,track,sid_placeholder_712,The Power Of Love,,,,,,,2025-12-24T00:00:00Z
2026-09-18,v2:/8082ddb88f9dccc789171fdf8b3f3dc8e3792d0eee8c08034c9cdd08443b2e36,[VIRTUAL]1 x Underworld Poison for 300 MtxCurrency,300,300,0,0.0,0,2026-09-18T00:00:00Z,2026-09-21T23:59:59.999Z,1,0,-3,KHTsum,Disney,197,tileGrid,Size_1_x_1,,0,,1,br,Backpack_FlickLedge,Underworld Poison,backpack,rare,,Disney's Hercules,7,2,2026-03-27T13:00:19Z
2026-09-18,v2:/56369daa77ec4a3352452001f8dae7b504254237afe82aac8ef617f1c6b4b9b5,[VIRTUAL]1 x The Rakai Emote for 500 MtxCurrency,500,500,0,0.0,0,2026-09-16T00:00:00Z,2026-09-19T23:59:59.999Z,1,0,-2,VV091826,Dance Floor,191,tileGrid,Size_1_x_1,,0,,1,br,EID_PlayLoud,The Rakai Emote,emote,icon,Icon Series,,7,2,2026-05-23T00:00:00Z
2026-09-18,v2:/10173d9f4667bea37ba53a91ac615cffdea1440a96f406fa38e2bf7dc5f324b6,[VIRTUAL]1 x Industry Baby for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-24,JT0918261,Jam Tracks,180,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_09,Industry Baby,,,,,,,2024-11-07T17:50:41Z
2026-09-18,v2:/c5f15bf11f2fd6f2f1083deadbe11199cbd08ed619a4f281b542bba1fd28b3c2,[VIRTUAL]1 x Seven Nation Army for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-2,JT0918261,Jam Tracks,180,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_36,Seven Nation Army,,,,,,,2023-12-09T15:00:00Z
2026-09-18,v2:/ca5009e7eceb8c8c66989efb88bd33721a999acc13c4ea777dc766c01139f71d,"[VIRTUAL]1 x Jellie, 1 x Shellie for -1 MtxCurrency",1200,1200,0,0.0,0,2026-09-15T00:00:00Z,2026-09-21T23:59:59.999Z,1,0,-6,BR091826,Full Flex,183,tileGrid,Size_1_x_1,,0,,2,br,CID_664_Athena_Commando_M_Gummi,Jellie,outfit,rare,,Fish Food,2,1,2020-01-15T09:35:50Z
2026-09-18,v2:/ca5009e7eceb8c8c66989efb88bd33721a999acc13c4ea777dc766c01139f71d,"[VIRTUAL]1 x Jellie, 1 x Shellie for -1 MtxCurrency",1200,1200,0,0.0,0,2026-09-15T00:00:00Z,2026-09-21T23:59:59.999Z,1,0,-6,BR091826,Full Flex,183,tileGrid,Size_1_x_1,,0,,2,br,BID_454_Gummi,Shellie,backpack,rare,,Fish Food,2,1,2020-01-15T09:35:49Z
2026-09-18,v2:/db23c308f77561f41fb7f2ab84e35f448ac55718f8fc649719fe0fd8713057c4,"[VIRTUAL]1 x X-23, 1 x Clone Pod, 1 x X-23's Adamantium Claws, 1 x X Insignia for -1 MtxCurrency",2800,1900,900,0.3214,1,2026-09-15T00:00:00Z,2026-09-19T23:59:59.999Z,1,0,-1,WolverineShop,Marvel,182,tileGrid,Size_1_x_1,,1,X-23 Bundle,4,br,Character_DarkAzalea,X-23,outfit,marvel,MARVEL SERIES,X-23,3,4,2022-10-08T17:05:51Z
