shop_date,offer_id,dev_name,regular_price,final_price,discount_vbucks,discount_pct,is_discounted,in_date,out_date,giftable,refundable,sort_priority,layout_id,layout_name,layout_rank,layout_display_type,tile_size,offer_tag,is_bundle,bundle_name,items_in_offer,item_kind,item_id,item_name,item_type,item_rarity,item_series,item_set,item_intro_chapter,item_intro_season,item_added
2026-09-17,v2:/ec89975791cdf79b62772577887bdc7e7b23ea19f5568d7cae212967aed654ec,[VIRTUAL]1 x TBD (SID_Placeholder_538) for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-64,JT091426,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_538,Juno,,,,,,,2025-04-08T08:40:23Z
2026-09-17,v2:/f082fabdb3348c2d8c4f347a6113698180fe91cff4116920ca0c0b99a01f377f,[VIRTUAL]1 x Ones N Twos for 500 MtxCurrency,500,500,0,0.0,0,2026-09-16T00:00:00Z,2026-09-18T23:59:59.999Z,1,0,-3,Shaq,Shaq,181,tileGrid,Size_1_x_1,,0,,1,br,EID_WarmShade,Ones N Twos,emote,icon,Icon Series,Shaquille O'Neal,5,4,2024-10-03T14:29:29Z
2026-09-17,v2:/aa1b837cab30296ba96bd31e851de9c55f9f0ceb4c410b213cce8574fc309342,[VIRTUAL]1 x DÁKITI for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-66,JT091426,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_140,DÁKITI,,,,,,,2024-06-28T00:00:00Z
2026-09-17,v2:/174edd0143a8ccb2628662592fad264ceca583d2388d6b32ce39c6af4a8bbdd1,[VIRTUAL]1 x MILLION DOLLAR BABY for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-86,JT091426,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_417,MILLION DOLLAR BABY,,,,,,,2024-11-07T17:50:41Z
2026-09-17,v2:/56369daa77ec4a3352452001f8dae7b504254237afe82aac8ef617f1c6b4b9b5,[VIRTUAL]1 x The Rakai Emote for 500 MtxCurrency,500,500,0,0.0,0,2026-09-16T00:00:00Z,2026-09-19T23:59:59.999Z,1,0,-2,VV091726,Dance Floor,193,tileGrid,Size_1_x_1,,0,,1,br,EID_PlayLoud,The Rakai Emote,emote,icon,Icon Series,,7,2,2026-05-23T00:00:00Z
2026-09-17,v2:/10173d9f4667bea37ba53a91ac615cffdea1440a96f406fa38e2bf7dc5f324b6,[VIRTUAL]1 x Industry Baby for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-24,JT091426,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_09,Industry Baby,,,,,,,2024-11-07T17:50:41Z
2026-09-17,v2:/c5f15bf11f2fd6f2f1083deadbe11199cbd08ed619a4f281b542bba1fd28b3c2,[VIRTUAL]1 x Seven Nation Army for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-2,JT091426,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_36,Seven Nation Army,,,,,,,2023-12-09T15:00:00Z
2026-09-17,v2:/ca5009e7eceb8c8c66989efb88bd33721a999acc13c4ea777dc766c01139f71d,"[VIRTUAL]1 x Jellie, 1 x Shellie for -1 MtxCurrency",1200,1200,0,0.0,0,2026-09-15T00:00:00Z,2026-09-21T23:59:59.999Z,1,0,-6,BR091726,Full Flex,186,tileGrid,Size_1_x_1,,0,,2,br,CID_664_Athena_Commando_M_Gummi,Jellie,outfit,rare,,Fish Food,2,1,2020-01-15T09:35:50Z
2026-09-17,v2:/ca5009e7eceb8c8c66989efb88bd33721a999acc13c4ea777dc766c01139f71d,"[VIRTUAL]1 x Jellie, 1 x Shellie for -1 MtxCurrency",1200,1200,0,0.0,0,2026-09-15T00:00:00Z,2026-09-21T23:59:59.999Z,1,0,-6,BR091726,Full Flex,186,tileGrid,Size_1_x_1,,0,,2,br,BID_454_Gummi,Shellie,backpack,rare,,Fish Food,2,1,2020-01-15T09:35:49Z
2026-09-17,v2:/bf9adaa9805f5c100ef9cca564983e018949c7f6708e81a23b87a3c2f54bbc12,[VIRTUAL]1 x Buddy Holly for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-16,JT091426,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_25,Buddy Holly,,,,,,,2023-12-14T00:00:00Z
2026-09-17,v2:/e2631f4e866e60745f70a3c4db26ecc9bf6f9b9ad4ec41349efe1b7925747826,[VIRTUAL]1 x TBD (SID_Placeholder_587) for 500 MtxCurrency,500,500,0,0.0,0,2026-09-01T00:00:00Z,2026-09-30T23:59:59.999Z,1,0,-49,JT091426,Jam Tracks,182,expandableList,Size_1_x_1,,0,,1,track,sid_placeholder_587,Dream On,,,,,,,2025-05-14T00:00:00Z
